fecha,vel_viento,presion_atmosferica,humedad_relativa,frentes_frios,radiacion_solar,luminosidad,contaminacion_atmosferica,cobertura_nubosa,temperatura
2021-07-28,62.0,1298.0,101.0,1,481.0,84.0,373.0,55.0,38.0
2021-07-29,49.0,1337.0,106.0,0,282.0,43.0,117.0,33.0,29.0
2021-07-30,47.0,1251.0,107.0,1,1993.0,54.0,232.0,26.0,17.0
2021-07-31,48.0,1261.0,54.0,1,512.0,82.0,180.0,58.0,27.0
2021-08-01,35.0,1301.0,103.0,0,1355.0,56.0,397.0,69.0,31.0
2021-08-02,44.0,1065.0,137.0,0,1186.0,98.0,318.0,47.0,38.0
2021-08-03,35.0,1166.0,144.0,0,1550.0,47.0,254.0,80.0,32.0
2021-08-04,49.0,1289.0,91.0,1,1423.0,66.0,110.0,30.0,20.0
2021-08-05,48.0,1215.0,40.0,1,1594.0,65.0,1.0,62.0,25.0
2021-08-06,65.0,1239.0,80.0,1,968.0,83.0,43.0,88.0,18.0
2021-08-07,55.0,1263.0,147.0,1,831.0,94.0,191.0,90.0,20.0
2021-08-08,42.0,1360.0,55.0,0,1256.0,5.0,59.0,68.0,30.0
2021-08-09,48.0,1382.0,56.0,0,1447.0,61.0,403.0,38.0,35.0
2021-08-10,52.0,1398.0,96.0,0,1138.0,88.0,103.0,97.0,36.0
2021-08-11,46.0,1281.0,67.0,0,279.0,23.0,281.0,33.0,33.0
2021-08-12,51.0,1358.0,152.0,1,1193.0,80.0,276.0,31.0,29.0
2021-08-13,51.0,1322.0,116.0,1,1425.0,51.0,334.0,42.0,43.0
2021-08-14,45.0,1222.0,83.0,0,537.0,88.0,33.0,49.0,30.0
2021-08-15,38.0,1309.0,105.0,1,1654.0,44.0,335.0,34.0,24.0
2021-08-16,48.0,1123.0,56.0,0,517.0,44.0,261.0,13.0,20.0
2021-08-17,51.0,1261.0,118.0,1,2043.0,1.0,3.0,28.0,31.0
2021-08-18,56.0,1152.0,127.0,0,1867.0,83.0,108.0,20.0,48.0
2021-08-19,43.0,1170.0,95.0,0,459.0,32.0,240.0,81.0,22.0
2021-08-20,38.0,1375.0,72.0,0,1945.0,72.0,402.0,75.0,35.0
2021-08-21,39.0,1258.0,52.0,1,2093.0,61.0,225.0,90.0,22.0
2021-08-22,47.0,1259.0,134.0,1,1814.0,48.0,210.0,73.0,15.0
2021-08-23,54.0,1245.0,32.0,1,1416.0,77.0,87.0,5.0,28.0
2021-08-24,54.0,1242.0,59.0,0,1842.0,28.0,68.0,29.0,38.0
2021-08-25,49.0,1243.0,84.0,0,1254.0,75.0,323.0,47.0,38.0
2021-08-26,41.0,1251.0,113.0,0,1653.0,4.0,368.0,56.0,29.0
2021-08-27,46.0,1197.0,30.0,0,2044.0,11.0,48.0,31.0,26.0
2021-08-28,34.0,1291.0,45.0,0,1468.0,63.0,383.0,22.0,25.0
2021-08-29,43.0,1285.0,77.0,1,1485.0,29.0,288.0,25.0,24.0
2021-08-30,63.0,1219.0,69.0,1,1115.0,96.0,85.0,48.0,28.0
2021-08-31,35.0,1408.0,82.0,1,252.0,26.0,351.0,84.0,27.0
2021-09-01,43.0,1297.0,143.0,1,1503.0,12.0,307.0,61.0,26.0
2021-09-02,41.0,1148.0,139.0,0,699.0,9.0,395.0,31.0,40.0
2021-09-03,37.0,1297.0,72.0,0,2000.0,87.0,400.0,53.0,44.0
2021-09-04,37.0,1252.0,42.0,1,1058.0,32.0,204.0,50.0,22.0
2021-09-05,37.0,1270.0,111.0,0,449.0,75.0,275.0,11.0,37.0
2021-09-06,42.0,1279.0,33.0,0,331.0,0.0,247.0,49.0,14.0
2021-09-07,47.0,1247.0,74.0,0,1080.0,45.0,40.0,54.0,38.0
2021-09-08,45.0,1267.0,129.0,0,1171.0,57.0,51.0,26.0,22.0
2021-09-09,46.0,1290.0,92.0,0,533.0,1.0,205.0,98.0,27.0
2021-09-10,39.0,1385.0,132.0,0,1532.0,59.0,360.0,43.0,39.0
2021-09-11,46.0,1298.0,78.0,0,2033.0,37.0,57.0,50.0,28.0
2021-09-12,35.0,1232.0,74.0,1,1678.0,26.0,283.0,27.0,24.0
2021-09-13,44.0,1225.0,34.0,0,1563.0,63.0,29.0,27.0,24.0
2021-09-14,40.0,1240.0,120.0,0,1480.0,89.0,159.0,28.0,26.0
2021-09-15,40.0,1258.0,73.0,1,1804.0,31.0,366.0,58.0,22.0
2021-09-16,38.0,1290.0,120.0,0,842.0,66.0,46.0,61.0,34.0
2021-09-17,35.0,1330.0,48.0,1,1611.0,90.0,421.0,68.0,25.0
2021-09-18,39.0,1273.0,55.0,0,2084.0,76.0,234.0,100.0,29.0
2021-09-19,36.0,1105.0,126.0,0,324.0,42.0,372.0,60.0,39.0
2021-09-20,50.0,1244.0,85.0,0,998.0,10.0,205.0,32.0,32.0
2021-09-21,43.0,1300.0,103.0,0,1584.0,16.0,193.0,60.0,33.0
2021-09-22,44.0,1239.0,46.0,0,1799.0,55.0,322.0,92.0,14.0
2021-09-23,32.0,1222.0,104.0,0,1298.0,54.0,131.0,42.0,33.0
2021-09-24,51.0,1203.0,130.0,1,727.0,85.0,205.0,48.0,22.0
2021-09-25,42.0,1182.0,123.0,0,1460.0,64.0,51.0,120.0,27.0
2021-09-26,54.0,1180.0,51.0,0,2050.0,13.0,57.0,60.0,27.0
2021-09-27,46.0,1112.0,107.0,1,1034.0,61.0,95.0,68.0,17.0
2021-09-28,50.0,1189.0,54.0,0,1043.0,10.0,232.0,50.0,20.0
2021-09-29,50.0,1211.0,67.0,0,1078.0,42.0,106.0,61.0,32.0
2021-09-30,43.0,1157.0,57.0,1,1363.0,1.0,429.0,19.0,27.0
2021-10-01,48.0,1241.0,115.0,0,1891.0,97.0,39.0,29.0,34.0
2021-10-02,60.0,1426.0,117.0,0,2032.0,31.0,329.0,75.0,10.0
2021-10-03,57.0,1288.0,92.0,0,1570.0,36.0,132.0,82.0,28.0
2021-10-04,61.0,1134.0,71.0,0,1362.0,35.0,41.0,28.0,15.0
2021-10-05,50.0,1269.0,126.0,0,1561.0,23.0,103.0,49.0,36.0
2021-10-06,56.0,1365.0,72.0,0,291.0,28.0,323.0,43.0,30.0
2021-10-07,52.0,1305.0,32.0,1,973.0,82.0,246.0,33.0,21.0
2021-10-08,47.0,1264.0,75.0,0,1780.0,66.0,124.0,77.0,26.0
2021-10-09,44.0,1232.0,79.0,0,971.0,36.0,104.0,48.0,25.0
2021-10-10,51.0,1236.0,34.0,0,1677.0,64.0,84.0,64.0,14.0
2021-10-11,57.0,1264.0,62.0,1,1206.0,3.0,165.0,87.0,23.0
2021-10-12,35.0,1202.0,83.0,1,933.0,46.0,355.0,30.0,30.0
2021-10-13,54.0,1252.0,82.0,1,1668.0,73.0,315.0,56.0,25.0
2021-10-14,51.0,1206.0,113.0,1,1533.0,69.0,106.0,47.0,29.0
2021-10-15,59.0,1224.0,98.0,1,1132.0,11.0,188.0,31.0,12.0
2021-10-16,61.0,1128.0,115.0,1,665.0,42.0,271.0,31.0,16.0
2021-10-17,66.0,1175.0,101.0,0,965.0,29.0,80.0,41.0,11.0
2021-10-18,56.0,1149.0,106.0,0,871.0,43.0,193.0,112.0,20.0
2021-10-19,48.0,1336.0,89.0,1,805.0,66.0,415.0,48.0,22.0
2021-10-20,67.0,1286.0,97.0,1,1146.0,84.0,378.0,16.0,25.0
2021-10-21,58.0,1278.0,74.0,1,1194.0,35.0,292.0,39.0,17.0
2021-10-22,60.0,1327.0,50.0,0,558.0,59.0,430.0,34.0,29.0
2021-10-23,47.0,1330.0,104.0,0,1480.0,29.0,7.0,51.0,22.0
2021-10-24,49.0,1309.0,53.0,0,1438.0,29.0,186.0,82.0,14.0
2021-10-25,48.0,1118.0,88.0,1,1452.0,25.0,467.0,57.0,30.0
2021-10-26,63.0,1253.0,62.0,1,579.0,42.0,71.0,64.0,1.0
2021-10-27,52.0,1144.0,137.0,0,809.0,95.0,460.0,91.0,23.0
2021-10-28,46.0,1245.0,74.0,1,1143.0,55.0,205.0,8.0,18.0
2021-10-29,60.0,1153.0,102.0,1,1583.0,80.0,381.0,85.0,23.0
2021-10-30,44.0,1255.0,142.0,0,1600.0,65.0,19.0,59.0,20.0
2021-10-31,48.0,1292.0,77.0,0,1429.0,46.0,462.0,50.0,39.0
2021-11-01,61.0,1291.0,145.0,1,795.0,89.0,277.0,46.0,28.0
2021-11-02,59.0,1254.0,88.0,0,1966.0,64.0,458.0,74.0,40.0
2021-11-03,60.0,1252.0,71.0,0,748.0,76.0,149.0,44.0,14.0
2021-11-04,52.0,1264.0,31.0,1,1853.0,56.0,247.0,78.0,13.0
2021-11-05,49.0,1214.0,108.0,1,1996.0,38.0,232.0,57.0,27.0
2021-11-06,51.0,1251.0,33.0,0,689.0,1.0,241.0,41.0,13.0
2021-11-07,43.0,1388.0,90.0,0,929.0,86.0,435.0,73.0,40.0
2021-11-08,44.0,1244.0,148.0,0,1960.0,4.0,406.0,48.0,28.0
2021-11-09,55.0,1341.0,90.0,1,450.0,59.0,236.0,41.0,-4.0
2021-11-10,55.0,1170.0,139.0,1,633.0,8.0,359.0,4.0,15.0
2021-11-11,39.0,1204.0,105.0,1,1419.0,54.0,233.0,69.0,26.0
2021-11-12,56.0,1194.0,64.0,0,360.0,24.0,54.0,103.0,30.0
2021-11-13,52.0,1254.0,112.0,0,1809.0,36.0,13.0,71.0,24.0
2021-11-14,44.0,1170.0,145.0,0,2043.0,29.0,42.0,31.0,25.0
2021-11-15,47.0,1227.0,139.0,1,823.0,11.0,235.0,56.0,28.0
2021-11-16,47.0,1274.0,52.0,1,1455.0,97.0,444.0,83.0,19.0
2021-11-17,62.0,1235.0,75.0,1,867.0,60.0,261.0,63.0,15.0
2021-11-18,50.0,1278.0,50.0,1,1017.0,73.0,239.0,104.0,2.0
2021-11-19,54.0,1267.0,83.0,0,1901.0,21.0,353.0,34.0,24.0
2021-11-20,51.0,1305.0,143.0,1,383.0,77.0,76.0,19.0,22.0
2021-11-21,52.0,1412.0,79.0,0,2008.0,98.0,363.0,98.0,28.0
2021-11-22,66.0,1219.0,99.0,0,1231.0,34.0,454.0,20.0,36.0
2021-11-23,51.0,1246.0,61.0,1,1711.0,31.0,7.0,52.0,19.0
2021-11-24,42.0,1231.0,34.0,1,1090.0,30.0,370.0,64.0,28.0
2021-11-25,66.0,1313.0,103.0,1,472.0,73.0,275.0,59.0,35.0
2021-11-26,46.0,1335.0,96.0,1,1583.0,96.0,421.0,36.0,25.0
2021-11-27,54.0,1179.0,99.0,0,288.0,99.0,195.0,28.0,32.0
2021-11-28,55.0,1200.0,105.0,0,548.0,93.0,284.0,44.0,26.0
2021-11-29,53.0,1183.0,110.0,0,2051.0,60.0,315.0,84.0,24.0
2021-11-30,65.0,1258.0,94.0,1,1498.0,42.0,159.0,13.0,22.0
2021-12-01,50.0,1254.0,102.0,1,1810.0,47.0,292.0,23.0,24.0
2021-12-02,47.0,1307.0,111.0,1,1425.0,62.0,360.0,40.0,27.0
2021-12-03,48.0,1347.0,99.0,0,1715.0,12.0,126.0,90.0,24.0
2021-12-04,39.0,1294.0,67.0,0,875.0,82.0,460.0,58.0,31.0
2021-12-05,46.0,1231.0,99.0,1,1922.0,98.0,24.0,30.0,15.0
2021-12-06,48.0,1260.0,148.0,1,1147.0,59.0,438.0,68.0,26.0
2021-12-07,60.0,1326.0,139.0,1,1228.0,29.0,22.0,67.0,16.0
2021-12-08,63.0,1235.0,67.0,1,626.0,34.0,303.0,54.0,12.0
2021-12-09,51.0,1197.0,143.0,0,980.0,68.0,458.0,76.0,31.0
2021-12-10,55.0,1262.0,36.0,0,1470.0,46.0,143.0,75.0,15.0
2021-12-11,56.0,1165.0,77.0,0,551.0,97.0,115.0,60.0,17.0
2021-12-12,63.0,1286.0,99.0,1,1181.0,15.0,196.0,83.0,32.0
2021-12-13,47.0,1180.0,102.0,0,1152.0,31.0,165.0,64.0,13.0
2021-12-14,41.0,1300.0,124.0,1,658.0,7.0,280.0,20.0,24.0
2021-12-15,53.0,1322.0,56.0,0,1602.0,50.0,292.0,82.0,28.0
2021-12-16,44.0,1196.0,39.0,0,1549.0,1.0,363.0,57.0,24.0
2021-12-17,41.0,1263.0,133.0,0,764.0,78.0,71.0,74.0,30.0
2021-12-18,45.0,1265.0,53.0,1,1756.0,98.0,233.0,52.0,19.0
2021-12-19,40.0,1254.0,100.0,1,1397.0,36.0,116.0,58.0,11.0
2021-12-20,43.0,1137.0,114.0,0,1498.0,82.0,313.0,72.0,29.0
2021-12-21,44.0,1225.0,114.0,1,707.0,64.0,263.0,50.0,14.0
2021-12-22,49.0,1248.0,37.0,1,979.0,90.0,438.0,76.0,18.0
2021-12-23,65.0,1272.0,72.0,0,1017.0,49.0,261.0,93.0,17.0
2021-12-24,48.0,1296.0,55.0,1,1305.0,90.0,405.0,42.0,28.0
2021-12-25,51.0,1305.0,135.0,1,930.0,20.0,53.0,47.0,17.0
2021-12-26,54.0,1215.0,75.0,1,2057.0,10.0,320.0,58.0,11.0
2021-12-27,51.0,1306.0,96.0,1,1248.0,25.0,387.0,35.0,32.0
2021-12-28,57.0,1318.0,123.0,1,1176.0,65.0,267.0,67.0,7.0
2021-12-29,60.0,1177.0,56.0,1,959.0,1.0,306.0,84.0,21.0
2021-12-30,61.0,1225.0,55.0,1,2061.0,77.0,73.0,85.0,29.0
2021-12-31,48.0,1243.0,98.0,1,757.0,21.0,392.0,73.0,27.0
2022-01-01,53.0,1220.0,67.0,0,253.0,79.0,124.0,48.0,17.0
2022-01-02,53.0,1333.0,42.0,0,2036.0,35.0,45.0,103.0,9.0
2022-01-03,44.0,1269.0,91.0,1,1180.0,72.0,180.0,71.0,25.0
2022-01-04,55.0,1205.0,47.0,1,1808.0,42.0,125.0,122.0,14.0
2022-01-05,58.0,1293.0,145.0,1,886.0,92.0,53.0,67.0,37.0
2022-01-06,67.0,1265.0,42.0,1,1700.0,35.0,36.0,100.0,7.0
2022-01-07,45.0,1202.0,140.0,0,1429.0,40.0,388.0,48.0,21.0
2022-01-08,47.0,1213.0,50.0,0,1035.0,76.0,88.0,45.0,27.0
2022-01-09,52.0,1302.0,71.0,1,528.0,13.0,281.0,53.0,10.0
2022-01-10,58.0,1152.0,131.0,1,831.0,53.0,59.0,107.0,9.0
2022-01-11,44.0,1261.0,112.0,0,1935.0,93.0,243.0,40.0,16.0
2022-01-12,53.0,1299.0,135.0,0,1043.0,89.0,59.0,50.0,15.0
2022-01-13,47.0,1203.0,114.0,0,616.0,62.0,137.0,68.0,23.0
2022-01-14,44.0,1306.0,130.0,1,1299.0,44.0,104.0,55.0,33.0
2022-01-15,62.0,1235.0,152.0,0,1293.0,29.0,326.0,71.0,8.0
2022-01-16,53.0,1283.0,147.0,1,2075.0,90.0,328.0,48.0,21.0
2022-01-17,51.0,1318.0,56.0,1,1611.0,48.0,287.0,50.0,23.0
2022-01-18,55.0,1189.0,53.0,1,2087.0,5.0,9.0,75.0,20.0
2022-01-19,66.0,1241.0,63.0,1,2039.0,56.0,41.0,84.0,16.0
2022-01-20,52.0,1396.0,114.0,0,574.0,71.0,115.0,62.0,24.0
2022-01-21,39.0,1218.0,42.0,0,1061.0,100.0,50.0,42.0,28.0
2022-01-22,59.0,1223.0,33.0,1,423.0,21.0,392.0,62.0,23.0
2022-01-23,60.0,1275.0,65.0,0,721.0,86.0,400.0,70.0,5.0
2022-01-24,51.0,1330.0,136.0,0,1701.0,41.0,381.0,60.0,23.0
2022-01-25,61.0,1209.0,115.0,0,1884.0,87.0,116.0,61.0,23.0
2022-01-26,60.0,1216.0,44.0,0,2068.0,56.0,338.0,50.0,12.0
2022-01-27,42.0,1232.0,103.0,1,213.0,70.0,139.0,44.0,16.0
2022-01-28,52.0,1183.0,75.0,1,1709.0,3.0,197.0,42.0,10.0
2022-01-29,55.0,1256.0,69.0,0,1125.0,56.0,84.0,37.0,13.0
2022-01-30,67.0,1251.0,47.0,0,1690.0,67.0,164.0,27.0,17.0
2022-01-31,37.0,1216.0,115.0,1,233.0,60.0,50.0,64.0,15.0
2022-02-01,71.0,1233.0,42.0,1,1119.0,29.0,54.0,37.0,7.0
2022-02-02,52.0,1384.0,98.0,1,1468.0,29.0,375.0,51.0,27.0
2022-02-03,51.0,1223.0,73.0,1,1756.0,33.0,241.0,69.0,16.0
2022-02-04,29.0,1256.0,94.0,0,1119.0,73.0,387.0,21.0,38.0
2022-02-05,34.0,1233.0,34.0,1,766.0,1.0,227.0,41.0,12.0
2022-02-06,47.0,1300.0,111.0,1,720.0,91.0,277.0,57.0,22.0
2022-02-07,44.0,1253.0,73.0,0,713.0,84.0,293.0,98.0,27.0
2022-02-08,60.0,1246.0,50.0,1,1578.0,49.0,218.0,54.0,9.0
2022-02-09,47.0,1209.0,40.0,0,1822.0,64.0,356.0,74.0,36.0
2022-02-10,53.0,1210.0,44.0,1,247.0,12.0,16.0,39.0,9.0
2022-02-11,51.0,1192.0,127.0,1,763.0,97.0,267.0,75.0,20.0
2022-02-12,39.0,1214.0,97.0,1,1034.0,69.0,388.0,55.0,10.0
2022-02-13,37.0,1411.0,66.0,1,1749.0,0.0,200.0,70.0,13.0
2022-02-14,55.0,1187.0,114.0,1,2076.0,84.0,388.0,71.0,16.0
2022-02-15,54.0,1328.0,39.0,1,1370.0,19.0,283.0,66.0,23.0
2022-02-16,43.0,1199.0,42.0,1,1485.0,94.0,443.0,84.0,23.0
2022-02-17,56.0,1324.0,114.0,1,725.0,24.0,322.0,-0.0,26.0
2022-02-18,49.0,1340.0,41.0,1,1061.0,61.0,51.0,73.0,13.0
2022-02-19,56.0,1227.0,37.0,0,1597.0,36.0,187.0,49.0,12.0
2022-02-20,53.0,1247.0,60.0,0,894.0,2.0,313.0,80.0,17.0
2022-02-21,51.0,1146.0,59.0,1,1226.0,62.0,142.0,66.0,11.0
2022-02-22,48.0,1234.0,48.0,1,486.0,61.0,219.0,68.0,16.0
2022-02-23,60.0,1299.0,40.0,1,774.0,47.0,233.0,70.0,20.0
2022-02-24,50.0,1109.0,100.0,0,964.0,13.0,286.0,41.0,32.0
2022-02-25,58.0,1256.0,112.0,0,1452.0,55.0,7.0,72.0,21.0
2022-02-26,48.0,1191.0,100.0,0,1590.0,67.0,165.0,57.0,37.0
2022-02-27,47.0,1285.0,103.0,1,625.0,96.0,32.0,73.0,21.0
2022-02-28,56.0,1201.0,125.0,1,1507.0,39.0,465.0,48.0,18.0
2022-03-01,47.0,1195.0,140.0,1,2038.0,55.0,49.0,103.0,23.0
2022-03-02,54.0,1259.0,120.0,0,778.0,47.0,319.0,47.0,29.0
2022-03-03,50.0,1338.0,138.0,1,1569.0,9.0,130.0,82.0,-2.0
2022-03-04,59.0,1332.0,121.0,0,788.0,47.0,311.0,27.0,20.0
2022-03-05,62.0,1265.0,36.0,1,524.0,26.0,116.0,44.0,17.0
2022-03-06,47.0,1207.0,36.0,1,1656.0,49.0,328.0,85.0,16.0
2022-03-07,65.0,1267.0,127.0,0,228.0,16.0,45.0,59.0,30.0
2022-03-08,47.0,1223.0,67.0,0,1616.0,46.0,57.0,7.0,34.0
2022-03-09,45.0,1303.0,92.0,1,577.0,78.0,454.0,71.0,10.0
2022-03-10,56.0,1257.0,132.0,1,1681.0,87.0,440.0,13.0,34.0
2022-03-11,57.0,1287.0,140.0,1,1459.0,33.0,238.0,41.0,13.0
2022-03-12,57.0,1286.0,103.0,0,1005.0,20.0,142.0,53.0,15.0
2022-03-13,45.0,1217.0,94.0,1,326.0,74.0,403.0,33.0,30.0
2022-03-14,50.0,1248.0,72.0,1,693.0,98.0,247.0,58.0,22.0
2022-03-15,66.0,1263.0,79.0,1,1727.0,58.0,17.0,66.0,23.0
2022-03-16,53.0,1220.0,138.0,0,650.0,34.0,71.0,63.0,18.0
2022-03-17,56.0,1294.0,149.0,1,360.0,86.0,436.0,88.0,12.0
2022-03-18,47.0,1272.0,137.0,0,1747.0,26.0,157.0,71.0,30.0
2022-03-19,42.0,1236.0,103.0,1,1223.0,62.0,244.0,51.0,34.0
2022-03-20,43.0,1282.0,63.0,1,1914.0,31.0,463.0,82.0,13.0
2022-03-21,47.0,1327.0,46.0,0,1781.0,56.0,238.0,8.0,15.0
2022-03-22,45.0,1238.0,92.0,0,1765.0,9.0,432.0,64.0,29.0
2022-03-23,47.0,1360.0,129.0,0,995.0,77.0,244.0,75.0,25.0
2022-03-24,52.0,1216.0,38.0,0,1059.0,23.0,199.0,60.0,20.0
2022-03-25,54.0,1311.0,54.0,1,1363.0,36.0,456.0,40.0,20.0
2022-03-26,64.0,1260.0,64.0,0,1000.0,34.0,110.0,26.0,19.0
2022-03-27,51.0,1238.0,52.0,1,796.0,88.0,352.0,43.0,33.0
2022-03-28,39.0,1358.0,86.0,1,1321.0,66.0,73.0,38.0,17.0
2022-03-29,63.0,1292.0,126.0,1,1359.0,42.0,161.0,44.0,0.0
2022-03-30,50.0,1213.0,143.0,0,565.0,54.0,18.0,42.0,22.0
2022-03-31,72.0,1221.0,149.0,1,397.0,78.0,5.0,66.0,22.0
2022-04-01,48.0,1176.0,84.0,0,735.0,82.0,140.0,43.0,23.0
2022-04-02,42.0,1282.0,74.0,1,432.0,1.0,190.0,25.0,31.0
2022-04-03,39.0,1271.0,113.0,0,1837.0,41.0,168.0,68.0,40.0
2022-04-04,44.0,1151.0,122.0,0,1840.0,13.0,166.0,76.0,26.0
2022-04-05,59.0,1262.0,124.0,1,500.0,72.0,81.0,74.0,29.0
2022-04-06,39.0,1322.0,136.0,0,1434.0,73.0,459.0,51.0,36.0
2022-04-07,46.0,1235.0,95.0,1,1952.0,93.0,124.0,70.0,26.0
2022-04-08,45.0,1287.0,112.0,1,787.0,72.0,260.0,64.0,40.0
2022-04-09,51.0,1187.0,69.0,1,399.0,33.0,347.0,37.0,30.0
2022-04-10,60.0,1321.0,36.0,0,597.0,67.0,437.0,15.0,29.0
2022-04-11,45.0,1228.0,76.0,1,392.0,23.0,403.0,41.0,28.0
2022-04-12,36.0,1280.0,52.0,0,930.0,95.0,55.0,62.0,28.0
2022-04-13,37.0,1264.0,66.0,0,607.0,1.0,204.0,49.0,26.0
2022-04-14,40.0,1203.0,150.0,0,835.0,20.0,202.0,85.0,32.0
2022-04-15,53.0,1257.0,56.0,0,2088.0,40.0,379.0,55.0,42.0
2022-04-16,31.0,1276.0,43.0,0,1234.0,19.0,168.0,31.0,23.0
2022-04-17,45.0,1126.0,146.0,1,1679.0,70.0,289.0,22.0,30.0
2022-04-18,34.0,1317.0,41.0,0,1742.0,11.0,392.0,64.0,35.0
2022-04-19,39.0,1187.0,40.0,0,1961.0,7.0,419.0,31.0,30.0
2022-04-20,49.0,1283.0,57.0,0,523.0,87.0,39.0,33.0,36.0
2022-04-21,55.0,1244.0,39.0,1,1894.0,88.0,130.0,96.0,23.0
2022-04-22,43.0,1281.0,122.0,0,1341.0,58.0,109.0,48.0,30.0
2022-04-23,40.0,1304.0,78.0,1,1167.0,39.0,290.0,57.0,21.0
2022-04-24,41.0,1208.0,45.0,0,489.0,2.0,94.0,15.0,22.0
2022-04-25,44.0,1264.0,37.0,0,1222.0,65.0,63.0,39.0,28.0
2022-04-26,47.0,1330.0,110.0,1,2006.0,86.0,291.0,56.0,32.0
2022-04-27,35.0,1173.0,60.0,0,227.0,99.0,29.0,35.0,39.0
2022-04-28,48.0,1190.0,101.0,1,1144.0,52.0,98.0,60.0,36.0
2022-04-29,57.0,1303.0,88.0,1,1735.0,97.0,231.0,70.0,20.0
2022-04-30,38.0,1206.0,111.0,1,909.0,12.0,204.0,84.0,19.0
2022-05-01,36.0,1259.0,34.0,0,642.0,93.0,269.0,61.0,29.0
2022-05-02,48.0,1250.0,80.0,0,1666.0,17.0,430.0,77.0,25.0
2022-05-03,45.0,1269.0,62.0,0,1578.0,32.0,45.0,80.0,28.0
2022-05-04,36.0,1205.0,87.0,0,1988.0,78.0,135.0,99.0,30.0
2022-05-05,47.0,1320.0,120.0,0,935.0,8.0,80.0,33.0,31.0
2022-05-06,41.0,1389.0,137.0,0,1347.0,65.0,10.0,59.0,45.0
2022-05-07,50.0,1270.0,48.0,1,1971.0,46.0,127.0,43.0,19.0
2022-05-08,43.0,1188.0,147.0,0,1022.0,87.0,241.0,101.0,37.0
2022-05-09,48.0,1258.0,130.0,1,1412.0,10.0,360.0,76.0,29.0
2022-05-10,47.0,1219.0,76.0,1,1304.0,4.0,31.0,68.0,38.0
2022-05-11,51.0,1287.0,46.0,0,342.0,3.0,389.0,38.0,36.0
2022-05-12,51.0,1178.0,38.0,0,2070.0,14.0,196.0,57.0,29.0
2022-05-13,31.0,1285.0,80.0,1,627.0,25.0,145.0,46.0,22.0
2022-05-14,47.0,1222.0,85.0,1,652.0,72.0,396.0,68.0,37.0
2022-05-15,52.0,1224.0,144.0,0,1254.0,94.0,388.0,62.0,47.0
2022-05-16,62.0,1268.0,43.0,0,1308.0,57.0,55.0,48.0,28.0
2022-05-17,45.0,1339.0,46.0,1,1743.0,0.0,82.0,93.0,19.0
2022-05-18,56.0,1243.0,120.0,1,871.0,92.0,342.0,57.0,39.0
2022-05-19,27.0,1283.0,42.0,0,2017.0,55.0,274.0,59.0,25.0
2022-05-20,52.0,1226.0,34.0,0,1718.0,66.0,277.0,96.0,21.0
2022-05-21,36.0,1216.0,145.0,0,1316.0,15.0,411.0,79.0,28.0
2022-05-22,52.0,1270.0,62.0,1,610.0,44.0,201.0,31.0,28.0
2022-05-23,43.0,1228.0,35.0,0,1731.0,19.0,202.0,51.0,25.0
2022-05-24,51.0,1238.0,110.0,0,725.0,39.0,33.0,29.0,49.0
2022-05-25,45.0,1258.0,63.0,1,977.0,42.0,21.0,-1.0,19.0
2022-05-26,41.0,1271.0,71.0,1,973.0,1.0,146.0,40.0,30.0
2022-05-27,64.0,1136.0,41.0,1,555.0,60.0,8.0,54.0,16.0
2022-05-28,42.0,1247.0,78.0,1,446.0,86.0,24.0,48.0,41.0
2022-05-29,30.0,1303.0,116.0,0,1553.0,55.0,328.0,41.0,42.0
2022-05-30,43.0,1274.0,143.0,0,1838.0,60.0,7.0,-14.0,35.0
2022-05-31,43.0,1335.0,99.0,0,1048.0,80.0,396.0,55.0,39.0
2022-06-01,38.0,1207.0,135.0,1,308.0,89.0,61.0,47.0,20.0
2022-06-02,35.0,1312.0,37.0,0,900.0,78.0,254.0,44.0,29.0
2022-06-03,46.0,1280.0,142.0,1,2008.0,54.0,274.0,3.0,33.0
2022-06-04,40.0,1189.0,39.0,0,648.0,29.0,442.0,89.0,33.0
2022-06-05,50.0,1356.0,80.0,1,1016.0,78.0,442.0,91.0,36.0
2022-06-06,38.0,1187.0,105.0,1,704.0,90.0,297.0,58.0,25.0
2022-06-07,54.0,1265.0,52.0,1,342.0,29.0,165.0,22.0,24.0
2022-06-08,42.0,1230.0,112.0,0,1057.0,98.0,265.0,79.0,28.0
2022-06-09,53.0,1238.0,47.0,0,472.0,19.0,370.0,51.0,45.0
2022-06-10,51.0,1290.0,51.0,1,470.0,75.0,41.0,64.0,25.0
2022-06-11,47.0,1222.0,75.0,0,267.0,52.0,85.0,68.0,34.0
2022-06-12,42.0,1316.0,39.0,0,1777.0,60.0,144.0,54.0,24.0
2022-06-13,35.0,1150.0,101.0,1,1528.0,55.0,125.0,35.0,16.0
2022-06-14,42.0,1285.0,121.0,0,1203.0,63.0,208.0,40.0,37.0
2022-06-15,45.0,1169.0,122.0,1,942.0,59.0,342.0,57.0,35.0
2022-06-16,46.0,1289.0,79.0,1,759.0,35.0,208.0,67.0,27.0
2022-06-17,46.0,1205.0,124.0,0,1061.0,33.0,196.0,47.0,38.0
2022-06-18,40.0,1196.0,65.0,0,871.0,53.0,263.0,10.0,32.0
